GTIN,EXTERNAL_ID,NAME,STOCK,PRICE,MPN,DESCRIPTION,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,IMAGE11,IMAGE12,IMAGE13,IMAGE14,IMAGE15,IMAGE16,AI_COCREATED,CATEGORY,BRAND,COLOR,SIZE,MATERIAL
,79754373-82c9-4c73-b6de-87ccb7032909,Panewki wału korbowego główne ACL Race STD MITSUBISHI Lancer Evo 4-9 4G63 Eclipse,1,240,,,https://parts.dcplatforms.pl/ogloszenie/7c639657-793a-485d-b7a7-9f9bb5589b13/01.jpg,https://parts.dcplatforms.pl/ogloszenie/7c639657-793a-485d-b7a7-9f9bb5589b13/02.jpg,https://parts.dcplatforms.pl/ogloszenie/7c639657-793a-485d-b7a7-9f9bb5589b13/03.jpg,https://parts.dcplatforms.pl/ogloszenie/7c639657-793a-485d-b7a7-9f9bb5589b13/04.jpg,https://parts.dcplatforms.pl/ogloszenie/7c639657-793a-485d-b7a7-9f9bb5589b13/05.jpg,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,5b1aa4a8-0c11-43c2-a250-a177813a27db,Łożysko koła przód SKF VKBA 3272 NISSAN Micra K11 Almera N16 - Nowe,1,80,,,https://parts.dcplatforms.pl/ogloszenie/4cd4de25-01e9-49a5-9d6c-180b95e71559/01.jpg,https://parts.dcplatforms.pl/ogloszenie/4cd4de25-01e9-49a5-9d6c-180b95e71559/02.jpg,https://parts.dcplatforms.pl/ogloszenie/4cd4de25-01e9-49a5-9d6c-180b95e71559/03.jpg,https://parts.dcplatforms.pl/ogloszenie/4cd4de25-01e9-49a5-9d6c-180b95e71559/04.jpg,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,9c6d6b0d-0799-42e7-b10f-949d140c9a55,Filtr powietrza Maxgear AF-8660 / 26-1287 HONDA Civic IX - Nowy,1,22,,,https://parts.dcplatforms.pl/ogloszenie/cedee75c-2701-47e3-9af5-05f5fb41a463/01.jpg,https://parts.dcplatforms.pl/ogloszenie/cedee75c-2701-47e3-9af5-05f5fb41a463/02.jpg,https://parts.dcplatforms.pl/ogloszenie/cedee75c-2701-47e3-9af5-05f5fb41a463/03.jpg,https://parts.dcplatforms.pl/ogloszenie/cedee75c-2701-47e3-9af5-05f5fb41a463/04.jpg,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,fde141c2-615e-4f2e-bab2-1f37c1604bbe,Filtr Powietrza MAHLE KNECHT LX 3320 BMW 1 2 3 4 F20 F30 F32,1,60,,,https://parts.dcplatforms.pl/ogloszenie/b30e889b-2f68-43f0-81ae-88cbb44aaa37/01.jpg,https://parts.dcplatforms.pl/ogloszenie/b30e889b-2f68-43f0-81ae-88cbb44aaa37/02.jpg,https://parts.dcplatforms.pl/ogloszenie/b30e889b-2f68-43f0-81ae-88cbb44aaa37/03.jpg,https://parts.dcplatforms.pl/ogloszenie/b30e889b-2f68-43f0-81ae-88cbb44aaa37/04.jpg,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,327a6851-f60e-44f3-8d60-61067edcdcd5,Antyalergiczny Filtr Kabinowy MANN FP 26 010 Golf VII VII Octavia III Passat B8 NOWY,1,50,,,https://parts.dcplatforms.pl/ogloszenie/676950da-26fa-4d49-88b8-2c2334cf1989/01.jpg,https://parts.dcplatforms.pl/ogloszenie/676950da-26fa-4d49-88b8-2c2334cf1989/02.jpg,https://parts.dcplatforms.pl/ogloszenie/676950da-26fa-4d49-88b8-2c2334cf1989/03.jpg,https://parts.dcplatforms.pl/ogloszenie/676950da-26fa-4d49-88b8-2c2334cf1989/04.jpg,https://parts.dcplatforms.pl/ogloszenie/676950da-26fa-4d49-88b8-2c2334cf1989/05.jpg,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,95da87bf-0a91-4090-9c30-60d4439b920c,Filtr Powietrza MAXGEAR AF-8722 TOYOTA Yaris III / Auris II Hybrid NOWY,1,17,,,https://parts.dcplatforms.pl/ogloszenie/66281ad9-a111-4ac0-967b-89fad634f32f/01.jpg,https://parts.dcplatforms.pl/ogloszenie/66281ad9-a111-4ac0-967b-89fad634f32f/02.jpg,https://parts.dcplatforms.pl/ogloszenie/66281ad9-a111-4ac0-967b-89fad634f32f/03.jpg,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,7772ebbb-e0e7-4096-8ee8-9bd985783dd7,Pasek Klinowy Wielorowkowy CONTINENTAL 6PK1730 DODGE Journey / VW Crafter / MAN TGE,1,30,,,https://parts.dcplatforms.pl/ogloszenie/cf118c93-d2ff-4667-b304-a74106a88b10/01.jpg,https://parts.dcplatforms.pl/ogloszenie/cf118c93-d2ff-4667-b304-a74106a88b10/02.jpg,https://parts.dcplatforms.pl/ogloszenie/cf118c93-d2ff-4667-b304-a74106a88b10/03.jpg,https://parts.dcplatforms.pl/ogloszenie/cf118c93-d2ff-4667-b304-a74106a88b10/04.jpg,https://parts.dcplatforms.pl/ogloszenie/cf118c93-d2ff-4667-b304-a74106a88b10/05.jpg,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,0f9f6204-725c-4a19-a324-032badb0e643,Pasek Klinowy Wielorowkowy DAYCO 6PK2625 FORD Mondeo Mk3 / Transit 2.0 TDCi,1,41,,,https://parts.dcplatforms.pl/ogloszenie/f0a1cff1-7f22-4fd0-b565-36a60ab5b106/01.jpg,https://parts.dcplatforms.pl/ogloszenie/f0a1cff1-7f22-4fd0-b565-36a60ab5b106/02.jpg,https://parts.dcplatforms.pl/ogloszenie/f0a1cff1-7f22-4fd0-b565-36a60ab5b106/03.jpg,https://parts.dcplatforms.pl/ogloszenie/f0a1cff1-7f22-4fd0-b565-36a60ab5b106/04.jpg,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,c5431b55-9669-4cf6-8758-9fa168d7aadf,Pasek Klinowy Wielorowkowy DAYCO 6PK1842 FORD Mondeo Mk4 2.0 TDCi / Alfa Romeo 147,1,30,,,https://parts.dcplatforms.pl/ogloszenie/99af0dc6-e366-4143-915d-7f2fa7aaf353/01.jpg,https://parts.dcplatforms.pl/ogloszenie/99af0dc6-e366-4143-915d-7f2fa7aaf353/02.jpg,,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,ab246ed6-a5e4-4178-a87f-c6dde7f89631,Pasek klinowy Wielorowkowy DAYCO 7PK1750 HONDA Accord VII 2.0 2.4 / Master III 2.3,1,35,,,https://parts.dcplatforms.pl/ogloszenie/71991b61-0862-446c-8a16-eb93b287153e/01.jpg,https://parts.dcplatforms.pl/ogloszenie/71991b61-0862-446c-8a16-eb93b287153e/02.jpg,https://parts.dcplatforms.pl/ogloszenie/71991b61-0862-446c-8a16-eb93b287153e/03.jpg,https://parts.dcplatforms.pl/ogloszenie/71991b61-0862-446c-8a16-eb93b287153e/04.jpg,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,144b9810-e7ee-47fb-bc3e-a3f0fc977727,Pasek Wielorowkowy GATES 4PK1470 Daihatsu Sirion / Materia / Subaru Justy NOWY,1,20,,,https://parts.dcplatforms.pl/ogloszenie/5794296f-78b6-44eb-b2ea-e9e201fedcec/01.jpg,https://parts.dcplatforms.pl/ogloszenie/5794296f-78b6-44eb-b2ea-e9e201fedcec/02.jpg,https://parts.dcplatforms.pl/ogloszenie/5794296f-78b6-44eb-b2ea-e9e201fedcec/03.jpg,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,e4529f9b-227a-4e0d-ac4a-e191b6b0b7dc,Fabrycznie NOWA Uszczelka Pokrywy Zaworów Elring 795.150 NISSAN Juke Qashqai DACIA Duster 1.6,1,25,,,https://parts.dcplatforms.pl/ogloszenie/ba9097d5-072c-4e26-924e-27f1843b4b37/01.jpg,https://parts.dcplatforms.pl/ogloszenie/ba9097d5-072c-4e26-924e-27f1843b4b37/02.jpg,https://parts.dcplatforms.pl/ogloszenie/ba9097d5-072c-4e26-924e-27f1843b4b37/03.jpg,https://parts.dcplatforms.pl/ogloszenie/ba9097d5-072c-4e26-924e-27f1843b4b37/04.jpg,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,ef905388-e33c-4e3f-afdd-e6f1850293db,Halogen Lampa Przeciwmgielna Lewa TYC / Polcar VW Polo IV Fox Seat Ibiza Leon Altea,1,50,,,https://parts.dcplatforms.pl/ogloszenie/666ebdd9-e10f-4a86-8139-0769353448b7/01.jpg,https://parts.dcplatforms.pl/ogloszenie/666ebdd9-e10f-4a86-8139-0769353448b7/02.jpg,https://parts.dcplatforms.pl/ogloszenie/666ebdd9-e10f-4a86-8139-0769353448b7/03.jpg,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,b15c660e-2189-48de-98ee-962a27a0257f,Nowy Filtr Kabinowy BOSCH M5058 Mercedes Klasa C W205 / E W213 / GLC,1,25,,,https://parts.dcplatforms.pl/ogloszenie/06625d95-444e-4460-b7bb-6309bfd5e8b2/01.jpg,https://parts.dcplatforms.pl/ogloszenie/06625d95-444e-4460-b7bb-6309bfd5e8b2/02.jpg,,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,bcf236a1-b99e-4b50-90ed-33b62ab6dbb8,Filtr Kabinowy BOSCH M5028 Ford Transit MK8 / Custom / Tourneo,1,25,,,https://parts.dcplatforms.pl/ogloszenie/4f0b84de-cd3d-4a6f-8890-759f1280994a/01.jpg,https://parts.dcplatforms.pl/ogloszenie/4f0b84de-cd3d-4a6f-8890-759f1280994a/02.jpg,,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,2625985f-bc3f-4229-b542-d5cae4121f05,Filtr Kabinowy PURRO PUR-PC3041 Mercedes Klasa C W205 / E W213 / GLC NOWY,1,25,,,https://parts.dcplatforms.pl/ogloszenie/cbec5869-82a9-4a69-849f-18e27e2a61e3/01.jpg,https://parts.dcplatforms.pl/ogloszenie/cbec5869-82a9-4a69-849f-18e27e2a61e3/02.jpg,https://parts.dcplatforms.pl/ogloszenie/cbec5869-82a9-4a69-849f-18e27e2a61e3/03.jpg,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,6545d484-f8eb-45a9-8999-e3f4caeb2f67,Drążek Kierowniczy Przód MEYLE 31-16 031 0024 HONDA Civic VII 01-05 Nowy,1,50,,,https://parts.dcplatforms.pl/ogloszenie/a18933b0-471f-4a2b-8152-e73064671627/01.jpg,https://parts.dcplatforms.pl/ogloszenie/a18933b0-471f-4a2b-8152-e73064671627/02.jpg,https://parts.dcplatforms.pl/ogloszenie/a18933b0-471f-4a2b-8152-e73064671627/03.jpg,https://parts.dcplatforms.pl/ogloszenie/a18933b0-471f-4a2b-8152-e73064671627/04.jpg,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,5c2344ab-343a-4d6f-897e-2089e5d80508,Nowy Oryginalny Przewód Chłodzenia Turbo Mercedes V8 M278 A2782000500,1,125,,,https://parts.dcplatforms.pl/ogloszenie/4a91c072-705f-4460-a273-c8db2aba5d24/01.jpg,https://parts.dcplatforms.pl/ogloszenie/4a91c072-705f-4460-a273-c8db2aba5d24/02.jpg,https://parts.dcplatforms.pl/ogloszenie/4a91c072-705f-4460-a273-c8db2aba5d24/03.jpg,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,33b2f3bb-dff5-41dd-9944-44e58adf9639,Pasek Wieloklinowy BOSCH 7PK1637 / 1987948313 Nowy BMW E39 E53 HONDA Civic VIII,1,35,,,https://parts.dcplatforms.pl/ogloszenie/9e052e52-70d6-4073-b492-e62f514929a2/01.jpg,https://parts.dcplatforms.pl/ogloszenie/9e052e52-70d6-4073-b492-e62f514929a2/02.jpg,https://parts.dcplatforms.pl/ogloszenie/9e052e52-70d6-4073-b492-e62f514929a2/03.jpg,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,81d8ac7d-0a2e-419a-b43c-ee4a296d76e9,Pasek Wieloklinowy Elastyczny 6PK868EE Nowy VW Crafter T6 MAN TGE 2.0 TDI,1,25,,,https://parts.dcplatforms.pl/ogloszenie/bfe0a302-3459-4f45-918f-f26fdff91dbe/01.jpg,https://parts.dcplatforms.pl/ogloszenie/bfe0a302-3459-4f45-918f-f26fdff91dbe/02.jpg,,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,d3a0c81b-da56-40ec-ab2c-f02a698ea1db,Pasek Wieloklinowy Alternatora Dayco 7PK2061 Nowy Honda Civic CR-V,1,45,,,https://parts.dcplatforms.pl/ogloszenie/010bd596-4282-4481-874b-669cf3bbd9fc/01.jpg,https://parts.dcplatforms.pl/ogloszenie/010bd596-4282-4481-874b-669cf3bbd9fc/02.jpg,,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,f98405a3-c657-4ae8-8f1c-8bda6a8e261f,Grill Atrapa Nerki BMW 5 G30 G31 Czarny Połysk M5 Look / M Pakiet,1,135,,,https://parts.dcplatforms.pl/ogloszenie/64ed3137-046c-4218-989a-2491648f1b50/01.jpg,https://parts.dcplatforms.pl/ogloszenie/64ed3137-046c-4218-989a-2491648f1b50/02.jpg,https://parts.dcplatforms.pl/ogloszenie/64ed3137-046c-4218-989a-2491648f1b50/03.jpg,https://parts.dcplatforms.pl/ogloszenie/64ed3137-046c-4218-989a-2491648f1b50/04.jpg,https://parts.dcplatforms.pl/ogloszenie/64ed3137-046c-4218-989a-2491648f1b50/05.jpg,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,239804b3-2e65-4796-b972-1843e90a257c,Oryginalna Uszczelka Pod Głowicę SUBARU 11044AA770 Nowa OE EJ255 EJ257 WRX STI,1,125,,,https://parts.dcplatforms.pl/ogloszenie/a795b931-05a8-43ce-8dc1-090bd4543afe/01.jpg,https://parts.dcplatforms.pl/ogloszenie/a795b931-05a8-43ce-8dc1-090bd4543afe/02.jpg,,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,188daca8-1bf3-4bc2-8eee-e7e3eab8c033,"Oryginalna Uszczelka SUBARU Corporation, rura wylotowa FA1 44022-AA150 Nowa OE Impreza Forester",1,25,,,https://parts.dcplatforms.pl/ogloszenie/7efb8734-981d-4228-a15f-4d23d9bcf3de/01.jpg,https://parts.dcplatforms.pl/ogloszenie/7efb8734-981d-4228-a15f-4d23d9bcf3de/02.jpg,,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,757ba5f7-8c59-41c9-b9b0-a0a867b46e36,Grill Atrapa Nerki Lewa Prawa + Listwy Maski BMW 3 E90 E91 Przedlift 2005-2008,1,75,,,https://parts.dcplatforms.pl/ogloszenie/a992c63e-69f4-4523-b358-7c6ce28f7c29/01.jpg,https://parts.dcplatforms.pl/ogloszenie/a992c63e-69f4-4523-b358-7c6ce28f7c29/02.jpg,https://parts.dcplatforms.pl/ogloszenie/a992c63e-69f4-4523-b358-7c6ce28f7c29/03.jpg,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,b6b16108-6176-4029-85db-a66168238d04,Klocki Hamulcowe Tył TRW GDB1841 Nowe VW GOLF VI PASSAT LEON II Octavia II,1,70,,,https://parts.dcplatforms.pl/ogloszenie/af0cae5c-05d3-4d6f-9b7b-c532b75a56af/01.jpg,https://parts.dcplatforms.pl/ogloszenie/af0cae5c-05d3-4d6f-9b7b-c532b75a56af/02.jpg,,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,49915aac-8af6-41a6-a388-616336154239,Klocki Hamulcowe Przód TRW GDB1943 Nowe BMW 1 2 3 4 F20 F30 Brembo,1,110,,,https://parts.dcplatforms.pl/ogloszenie/acbe1206-da4b-4f2b-b5a3-ea28cdb43c13/01.jpg,https://parts.dcplatforms.pl/ogloszenie/acbe1206-da4b-4f2b-b5a3-ea28cdb43c13/02.jpg,https://parts.dcplatforms.pl/ogloszenie/acbe1206-da4b-4f2b-b5a3-ea28cdb43c13/03.jpg,https://parts.dcplatforms.pl/ogloszenie/acbe1206-da4b-4f2b-b5a3-ea28cdb43c13/04.jpg,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,4af4d5f9-4d60-4c53-9109-e2193f200dbd,Filtr Powietrza Bosch S 0343 / F 026 400 343 Nowy RENAULT DACIA NISSAN,1,25,,,https://parts.dcplatforms.pl/ogloszenie/72fd449f-185e-47bc-b145-1a73a8021e34/01.jpg,https://parts.dcplatforms.pl/ogloszenie/72fd449f-185e-47bc-b145-1a73a8021e34/02.jpg,https://parts.dcplatforms.pl/ogloszenie/72fd449f-185e-47bc-b145-1a73a8021e34/03.jpg,https://parts.dcplatforms.pl/ogloszenie/72fd449f-185e-47bc-b145-1a73a8021e34/04.jpg,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,ba8b4be8-67fb-4de9-91b8-ebb3fbb19e5c,Zestaw Filtra Skrzyni Automatycznej + Uszczelka Blue Print ADT32144 Nowy TOYOTA LEXUS MITSUBISHI FIAT,1,39,,,https://parts.dcplatforms.pl/ogloszenie/387aa5ca-f9ce-49fb-aed8-aaf726dfca80/01.jpg,https://parts.dcplatforms.pl/ogloszenie/387aa5ca-f9ce-49fb-aed8-aaf726dfca80/02.jpg,https://parts.dcplatforms.pl/ogloszenie/387aa5ca-f9ce-49fb-aed8-aaf726dfca80/03.jpg,https://parts.dcplatforms.pl/ogloszenie/387aa5ca-f9ce-49fb-aed8-aaf726dfca80/04.jpg,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,f2b1ff5b-be05-44e7-ba7b-d66d6b8a88f7,"Amortyzator Prawy Przedni KYB Excel-G [kod 3338060 GC03] – Oryginał, Nowy! CITROËN PEUGEOT",1,120,,,https://parts.dcplatforms.pl/ogloszenie/914a18cc-ffc1-4086-9805-26379d9cf6e6/01.jpg,https://parts.dcplatforms.pl/ogloszenie/914a18cc-ffc1-4086-9805-26379d9cf6e6/02.jpg,https://parts.dcplatforms.pl/ogloszenie/914a18cc-ffc1-4086-9805-26379d9cf6e6/03.jpg,https://parts.dcplatforms.pl/ogloszenie/914a18cc-ffc1-4086-9805-26379d9cf6e6/04.jpg,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,3cd9e373-a7ed-456c-86e8-80fc164e688a,Oryginalna Płyta Pośrednia / Metalowa Uszczelka elementu Skrzyni Automatycznej MERCEDES 7G-Tronic 722.9,1,110,,,https://parts.dcplatforms.pl/ogloszenie/95110d84-ec00-40e3-a5c4-9ef703dac66d/01.jpg,https://parts.dcplatforms.pl/ogloszenie/95110d84-ec00-40e3-a5c4-9ef703dac66d/02.jpg,https://parts.dcplatforms.pl/ogloszenie/95110d84-ec00-40e3-a5c4-9ef703dac66d/03.jpg,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,e38aa829-ebcb-4e07-8cea-c58a03fcf41b,MAXGEAR 19-3261 Osłona/Tarcza kotwiczna tylnego lewego hamulca BMW Seria 3 Tył – lewa strona,1,35,,,https://parts.dcplatforms.pl/ogloszenie/a7af7244-c3d8-42b4-88a9-f28860d84901/01.jpg,https://parts.dcplatforms.pl/ogloszenie/a7af7244-c3d8-42b4-88a9-f28860d84901/02.jpg,,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,eb7a3c0e-7fa3-4bcf-8c15-20853574fe59,MAXGEAR 19-3261 Osłona/Tarcza kotwiczna tylnego prawego hamulca BMW Seria 3 Tył – prawa strona,1,35,,,https://parts.dcplatforms.pl/ogloszenie/3f156e2f-94ae-4f4a-8294-39d171ea6399/01.jpg,https://parts.dcplatforms.pl/ogloszenie/3f156e2f-94ae-4f4a-8294-39d171ea6399/02.jpg,,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,88ee56c1-a72b-4a99-91a4-28e3d974dd39,Świeca Zapłonowa 6 sztuk marki PORSCHE Bosch FR-6-DPP-332 PORSCHE 911 Turbo Cayenne,1,80,,,https://parts.dcplatforms.pl/ogloszenie/f225a08b-49a6-4abc-a246-6d9220212613/01.jpg,https://parts.dcplatforms.pl/ogloszenie/f225a08b-49a6-4abc-a246-6d9220212613/02.jpg,https://parts.dcplatforms.pl/ogloszenie/f225a08b-49a6-4abc-a246-6d9220212613/03.jpg,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,522ced9f-f415-4256-ade7-4690dec9f662,Uchwyt wiązki przewodów elektrycznych silnika Mercedes Benz A6541599500,1,50,,,https://parts.dcplatforms.pl/ogloszenie/4a5195fa-61e2-4dc3-bb76-4c56a69b9b59/01.jpg,https://parts.dcplatforms.pl/ogloszenie/4a5195fa-61e2-4dc3-bb76-4c56a69b9b59/02.jpg,,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,fd137c25-5108-4914-ab3d-94ab249de9cf,Toyota 52169-52110 Zaślepka dolna zderzaka oryginalna OEM TOYOTA GR Yaris GXPA16,1,75,,,https://parts.dcplatforms.pl/ogloszenie/f7764fa6-4ab6-4cbe-9d23-4b878f49dc0a/01.jpg,https://parts.dcplatforms.pl/ogloszenie/f7764fa6-4ab6-4cbe-9d23-4b878f49dc0a/02.jpg,,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,072f7e9f-670e-412a-9934-d6cc1aa63071,Uszczelka kolektora ssącego 4B11T MITSUBISHI Lancer EVO 10 Ralliart - 1540A066,1,65,,,https://parts.dcplatforms.pl/ogloszenie/019217c3-b590-42fc-995d-b2d6415ca703/01.jpg,https://parts.dcplatforms.pl/ogloszenie/019217c3-b590-42fc-995d-b2d6415ca703/02.jpg,https://parts.dcplatforms.pl/ogloszenie/019217c3-b590-42fc-995d-b2d6415ca703/03.jpg,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,2f8ed6df-17cf-49a2-a3f9-ea4f0eb9f110,Styk ostrzegawczy zużycia okładzin hamulcowych GIC352 TRW PORSCHE BOXSTER GTS CAYMAN,1,24,,,https://parts.dcplatforms.pl/ogloszenie/62216e05-01f0-402c-ab32-3512a365d74b/01.jpg,https://parts.dcplatforms.pl/ogloszenie/62216e05-01f0-402c-ab32-3512a365d74b/02.jpg,https://parts.dcplatforms.pl/ogloszenie/62216e05-01f0-402c-ab32-3512a365d74b/03.jpg,https://parts.dcplatforms.pl/ogloszenie/62216e05-01f0-402c-ab32-3512a365d74b/04.jpg,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,ae00c2c2-bb80-4256-9916-bbaeb10817ef,"Wskaźnik zużycia BOSCH 1987474552 BMW X5 (E70, F15, F85)  BMW X6 (E71, E72, F16, F86)",1,30,,,https://parts.dcplatforms.pl/ogloszenie/b8a24fd8-244c-4c07-8ea6-e830ee19a847/01.jpg,https://parts.dcplatforms.pl/ogloszenie/b8a24fd8-244c-4c07-8ea6-e830ee19a847/02.jpg,https://parts.dcplatforms.pl/ogloszenie/b8a24fd8-244c-4c07-8ea6-e830ee19a847/03.jpg,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Pozostałe,,,,
,a0fd002b-6bcf-4dde-b975-ff6f215a4dcc,glyco panewki korbowodowe h1065/5 std RENAULT FORD Sierra Peugeot 504,1,71,,,https://parts.dcplatforms.pl/ogloszenie/131577b7-0d3c-4f1e-997d-b7f5135ef42c/01.jpg,https://parts.dcplatforms.pl/ogloszenie/131577b7-0d3c-4f1e-997d-b7f5135ef42c/02.jpg,https://parts.dcplatforms.pl/ogloszenie/131577b7-0d3c-4f1e-997d-b7f5135ef42c/03.jpg,https://parts.dcplatforms.pl/ogloszenie/131577b7-0d3c-4f1e-997d-b7f5135ef42c/04.jpg,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,a20c4aab-908d-4610-afbf-6f1dd91c807b,GLYCO Panewki korbowodowe 2.3 JTD 71-4080/4 STD Iveco Daily Fiat Ducato Peugot 309,1,90,,,https://parts.dcplatforms.pl/ogloszenie/2d718324-00d6-4e53-a410-f00b0284d2fb/01.jpg,https://parts.dcplatforms.pl/ogloszenie/2d718324-00d6-4e53-a410-f00b0284d2fb/02.jpg,https://parts.dcplatforms.pl/ogloszenie/2d718324-00d6-4e53-a410-f00b0284d2fb/03.jpg,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,eabc2767-c60a-4364-9f6c-55408e9efb6f,Sworzeń wahacza SB-N252 555 NISSAN Navara Patrol ARMADA MK,1,89,,,https://parts.dcplatforms.pl/ogloszenie/83ee108d-cee9-4a86-90a6-141fcabd542f/01.jpg,https://parts.dcplatforms.pl/ogloszenie/83ee108d-cee9-4a86-90a6-141fcabd542f/02.jpg,https://parts.dcplatforms.pl/ogloszenie/83ee108d-cee9-4a86-90a6-141fcabd542f/03.jpg,,,,,,,,,,,,,,,Rolnictwo / Części do maszyn rolniczych,,,,
,8e762a3a-a5cb-441e-bec9-e8cb40d6cc41,Moduł lampy BMW G11 G12 G30 G31 G32 PRZETWORNICA LED 8492687,1,249,,,https://parts.dcplatforms.pl/ogloszenie/dac720e4-907b-4330-8144-ad607ebcf06e/01.jpg,https://parts.dcplatforms.pl/ogloszenie/dac720e4-907b-4330-8144-ad607ebcf06e/02.jpg,,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
,b9bbe294-8c93-4c32-a5ab-4e115093fd37,Nowy kask Shoei X-SPR PRO Proxy TC-10 + GRATISY,1,2499,,,https://parts.dcplatforms.pl/ogloszenie/bf6437f8-edf8-46e5-bf40-d7dea2bb23d2/01.jpg,https://parts.dcplatforms.pl/ogloszenie/bf6437f8-edf8-46e5-bf40-d7dea2bb23d2/02.jpg,https://parts.dcplatforms.pl/ogloszenie/bf6437f8-edf8-46e5-bf40-d7dea2bb23d2/03.jpg,https://parts.dcplatforms.pl/ogloszenie/bf6437f8-edf8-46e5-bf40-d7dea2bb23d2/04.jpg,https://parts.dcplatforms.pl/ogloszenie/bf6437f8-edf8-46e5-bf40-d7dea2bb23d2/05.jpg,,,,,,,,,,,,,Motoryzacja / Części motocyklowe,,,,
,a923b73b-7511-4a5e-82f6-ec9fc782dac1,Dach tył błotniki Golf 7 7R,1,1000,,,https://parts.dcplatforms.pl/ogloszenie/9e2753ed-6808-4f58-bb54-dee4ec3ecdd1/01.jpg,https://parts.dcplatforms.pl/ogloszenie/9e2753ed-6808-4f58-bb54-dee4ec3ecdd1/02.jpg,,,,,,,,,,,,,,,,Motoryzacja / Części samochodowe / Osobowe,,,,
